User ID,Delivery Address,Delivery Frequency,Preferred Delivery Day,Latitude,Longitude,City
225,"194 Timothy Mountains, Kingston, ON",4,"Saturday, Friday, Sunday, Monday",44.2312,-76.486,Kingston
226,"86401 Mitchell Plaza, Dryden, ON",3,"Tuesday, Thursday, Wednesday",49.7839,-92.8363,Dryden
227,"004 Watson Camp, Pembroke, ON",5,"Monday, Tuesday, Friday, Sunday, Thursday",45.826,-77.1099,Pembroke
228,"473 Renee Lane, Clarence-Rockland, ON",3,"Sunday, Friday, Thursday",45.5887,-75.5127,Clarence-Rockland
229,"1702 Robert Union, Ottawa, ON",2,"Thursday, Saturday",45.4215,-75.6993,Ottawa
230,"049 Andrea Mews, Quinte West, ON",4,"Thursday, Friday, Wednesday, Tuesday",44.1802,-77.3711,Quinte West
231,"705 King Valleys, Mississauga, ON",4,"Monday, Friday, Sunday, Saturday",43.589,-79.6441,Mississauga
232,"540 Samuel Expressway, Sault Ste. Marie, ON",4,"Thursday, Tuesday, Wednesday, Saturday",46.5208,-84.3469,Sault Ste. Marie
233,"9655 Harris Fort, Timmins, ON",4,"Sunday, Saturday, Thursday, Wednesday",48.4758,-81.3305,Timmins
234,"065 Stanton Inlet, Chatham, ON",4,"Sunday, Friday, Thursday, Saturday",42.4254,-82.1892,Chatham
235,"897 Leah Club, Peterborough, ON",1,Thursday,44.3091,-78.3197,Peterborough
236,"927 Robinson Union, Timmins, ON",4,"Wednesday, Sunday, Friday, Thursday",48.4758,-81.3305,Timmins
237,"88891 Sean Harbor, Ottawa, ON",6,"Monday, Tuesday, Wednesday, Saturday, Friday, Sunday",45.4215,-75.6993,Ottawa
238,"35022 Carolyn Plains, Haldimand County, ON",3,"Wednesday, Sunday, Friday",42.9229,-79.8663,Haldimand County
239,"4649 Anna Drives, Vaughan, ON",6,"Monday, Sunday, Thursday, Friday, Saturday, Wednesday",43.8361,-79.4982,Vaughan
240,"8120 Hernandez Point, Sarnia, ON",3,"Thursday, Monday, Wednesday",42.9745,-82.4066,Sarnia
241,"22457 Huffman Flats, Thunder Bay, ON",4,"Thursday, Monday, Sunday, Saturday",48.382,-89.2466,Thunder Bay
242,"5051 Smith Shoal, Dryden, ON",3,"Tuesday, Sunday, Thursday",49.7839,-92.8363,Dryden
243,"26086 Rebecca Stream, Dryden, ON",3,"Wednesday, Monday, Friday",49.7839,-92.8363,Dryden
244,"8436 Maria Lodge, Kawartha Lakes, ON",6,"Thursday, Tuesday, Sunday, Wednesday, Saturday, Friday",44.4254,-78.7877,Kawartha Lakes
245,"80230 Matthew Extensions, Welland, ON",7,"Thursday, Monday, Friday, Saturday, Wednesday, Sunday, Tuesday",42.9918,-79.2359,Welland
246,"5607 Anna Trace, Prince Edward County, ON",6,"Monday, Friday, Tuesday, Sunday, Thursday, Saturday",43.9991,-77.124,Prince Edward County
247,"126 Holt Road, Markham, ON",5,"Monday, Tuesday, Friday, Saturday, Wednesday",43.8561,-79.337,Markham
248,"83762 Cory Via, Woodstock, ON",4,"Sunday, Tuesday, Saturday, Wednesday",43.1312,-80.7565,Woodstock
249,"086 Haley Key, Peterborough, ON",3,"Wednesday, Sunday, Monday",44.3091,-78.3197,Peterborough
250,"23606 Flynn Plaza, Richmond Hill, ON",6,"Wednesday, Thursday, Monday, Tuesday, Sunday, Friday",43.8828,-79.4407,Richmond Hill
251,"2912 Lauren Mount, Norfolk County, ON",6,"Friday, Wednesday, Tuesday, Monday, Sunday, Saturday",42.8429,-80.8649,Norfolk County
252,"53815 Gregory Mountain, Elliot Lake, ON",3,"Monday, Sunday, Wednesday",46.3848,-82.6493,Elliot Lake
253,"4659 Sanchez Lakes, Mississauga, ON",4,"Thursday, Tuesday, Wednesday, Sunday",43.589,-79.6441,Mississauga
254,"7674 Davis Points, Chatham, ON",5,"Sunday, Monday, Friday, Tuesday, Wednesday",42.4254,-82.1892,Chatham
255,"62561 Nicole Cape, Prince Edward County, ON",3,"Saturday, Thursday, Friday",43.9991,-77.124,Prince Edward County
256,"3568 Allen Lock, Waterloo, ON",5,"Tuesday, Wednesday, Saturday, Monday, Friday",43.4643,-80.5204,Waterloo
257,"130 Bray Harbor, Guelph, ON",4,"Wednesday, Monday, Thursday, Saturday",43.5448,-80.2482,Guelph
258,"221 Robertson Stream, Norfolk County, ON",3,"Wednesday, Sunday, Tuesday",42.8429,-80.8649,Norfolk County
259,"31484 Saunders Extensions, Vaughan, ON",4,"Friday, Saturday, Thursday, Monday",43.8361,-79.4982,Vaughan
260,"71839 Stephenson Junction, Thunder Bay, ON",4,"Thursday, Monday, Friday, Saturday",48.382,-89.2466,Thunder Bay
261,"284 Jarvis Parkways, Chatham, ON",5,"Tuesday, Saturday, Thursday, Wednesday, Friday",42.4254,-82.1892,Chatham
262,"749 Kristin Drive, Belleville, ON",5,"Friday, Wednesday, Saturday, Sunday, Tuesday",44.1636,-77.3835,Belleville
263,"463 Thomas Turnpike, Kawartha Lakes, ON",6,"Tuesday, Saturday, Monday, Friday, Wednesday, Thursday",44.4254,-78.7877,Kawartha Lakes
264,"869 Kaiser Parkways, Owen Sound, ON",3,"Monday, Tuesday, Thursday",44.5668,-80.9405,Owen Sound
265,"8407 Tran Parkways, Ottawa, ON",3,"Tuesday, Monday, Thursday",45.4215,-75.6993,Ottawa
266,"9918 Matthew Inlet, Kenora, ON",3,"Tuesday, Wednesday, Saturday",49.7661,-94.4894,Kenora
267,"79830 Randy Junctions, Port Colborne, ON",7,"Thursday, Monday, Wednesday, Saturday, Friday, Sunday, Tuesday",42.883,-79.232,Port Colborne
268,"788 Cowan Avenue, Kingston, ON",5,"Wednesday, Saturday, Sunday, Tuesday, Monday",44.2312,-76.486,Kingston
269,"379 Novak Freeway, Markham, ON",5,"Tuesday, Monday, Wednesday, Thursday, Friday",43.8561,-79.337,Markham
270,"7629 Michael Mountains, Kenora, ON",3,"Sunday, Thursday, Monday",49.7661,-94.4894,Kenora
271,"389 Armstrong Port, Niagara Falls, ON",4,"Friday, Tuesday, Saturday, Thursday",43.0896,-79.0849,Niagara Falls
272,"359 George Spur, Brampton, ON",5,"Monday, Wednesday, Saturday, Tuesday, Friday",43.7315,-79.7624,Brampton
273,"5751 Sandra Vista, Welland, ON",7,"Tuesday, Sunday, Friday, Thursday, Saturday, Monday, Wednesday",42.9918,-79.2359,Welland
274,"325 Rice Wells, Owen Sound, ON",4,"Monday, Wednesday, Thursday, Sunday",44.5668,-80.9405,Owen Sound
275,"4607 Sweeney Shoals, Cambridge, ON",4,"Saturday, Wednesday, Tuesday, Sunday",43.3601,-80.3127,Cambridge
276,"98245 Grace Lodge, Chatham, ON",4,"Friday, Wednesday, Saturday, Thursday",42.4254,-82.1892,Chatham
277,"6179 Perez Islands, Welland, ON",4,"Friday, Thursday, Monday, Wednesday",42.9918,-79.2359,Welland
278,"9328 Flynn Mountains, Peterborough, ON",5,"Friday, Tuesday, Sunday, Saturday, Thursday",44.3091,-78.3197,Peterborough
279,"9512 Ethan Drive, Waterloo, ON",4,"Sunday, Monday, Friday, Saturday",43.4643,-80.5204,Waterloo
280,"06331 Mills Meadow, Cornwall, ON",5,"Tuesday, Sunday, Friday, Wednesday, Saturday",45.0185,-74.7397,Cornwall
281,"50496 Erik Drives, Thorold, ON",3,"Wednesday, Friday, Sunday",43.1167,-79.2,Thorold
282,"979 Benjamin Orchard, Waterloo, ON",7,"Monday, Thursday, Wednesday, Sunday, Friday, Saturday, Tuesday",43.4643,-80.5204,Waterloo
283,"0661 Gordon Light, Mississauga, ON",3,"Tuesday, Monday, Friday",43.589,-79.6441,Mississauga
284,"807 Wheeler Ranch, Thunder Bay, ON",5,"Tuesday, Monday, Wednesday, Thursday, Sunday",48.382,-89.2466,Thunder Bay
285,"275 Sherri Throughway, Thunder Bay, ON",2,"Tuesday, Friday",48.382,-89.2466,Thunder Bay
286,"5616 Jenkins Vista, Stratford, ON",4,"Thursday, Saturday, Monday, Friday",43.3712,-80.9818,Stratford
287,"36183 Michelle Squares, Kingston, ON",3,"Tuesday, Friday, Thursday",44.2312,-76.486,Kingston
288,"5489 Charles Row, Peterborough, ON",4,"Thursday, Saturday, Monday, Sunday",44.3091,-78.3197,Peterborough
289,"49412 Chris View, Cambridge, ON",3,"Monday, Thursday, Saturday",43.3601,-80.3127,Cambridge
290,"351 Garcia Causeway, Belleville, ON",4,"Wednesday, Tuesday, Saturday, Sunday",44.1636,-77.3835,Belleville
291,"406 Brown Prairie, Belleville, ON",5,"Tuesday, Friday, Monday, Wednesday, Sunday",44.1636,-77.3835,Belleville
292,"16826 Russell Junction, Dryden, ON",3,"Monday, Sunday, Wednesday",49.7839,-92.8363,Dryden
293,"42140 White Unions, Temiskaming Shores, ON",7,"Wednesday, Sunday, Thursday, Friday, Tuesday, Saturday, Monday",47.5087,-79.677,Temiskaming Shores
294,"016 Hopkins Burg, Clarence-Rockland, ON",5,"Sunday, Saturday, Wednesday, Tuesday, Friday",45.5887,-75.5127,Clarence-Rockland
295,"3564 Wesley Land, St. Catharines, ON",3,"Saturday, Monday, Sunday",43.1594,-79.2469,St. Catharines
296,"6033 Hunt Islands, Kenora, ON",4,"Tuesday, Saturday, Monday, Thursday",49.7661,-94.4894,Kenora
297,"29946 Jorge Port, Prince Edward County, ON",4,"Friday, Wednesday, Thursday, Monday",43.9991,-77.124,Prince Edward County
298,"246 Neal Lakes, Vaughan, ON",5,"Friday, Tuesday, Thursday, Monday, Saturday",43.8361,-79.4982,Vaughan
299,"4851 Graves Forks, Pickering, ON",4,"Tuesday, Sunday, Thursday, Monday",43.8358,-79.3483,Pickering
300,"884 Nielsen Falls, Brockville, ON",6,"Friday, Thursday, Monday, Wednesday, Saturday, Tuesday",44.5895,-75.6844,Brockville
301,"488 Williams Passage, St. Thomas, ON",6,"Thursday, Friday, Tuesday, Monday, Sunday, Saturday",42.777,-81.1826,St. Thomas
302,"041 Wheeler Estate, Greater Sudbury, ON",6,"Tuesday, Saturday, Sunday, Thursday, Friday, Monday",46.49,-80.99,Greater Sudbury
303,"526 Christopher Locks, Richmond Hill, ON",5,"Thursday, Wednesday, Saturday, Friday, Tuesday",43.8828,-79.4407,Richmond Hill
304,"7827 Page Path, Guelph, ON",4,"Monday, Tuesday, Thursday, Saturday",43.5448,-80.2482,Guelph
305,"398 Carolyn Fort, Burlington, ON",3,"Tuesday, Wednesday, Sunday",43.3255,-79.799,Burlington
306,"563 Tran Rue, Brockville, ON",2,"Friday, Monday",44.5895,-75.6844,Brockville
307,"6528 Miller Terrace, Waterloo, ON",4,"Friday, Saturday, Tuesday, Sunday",43.4643,-80.5204,Waterloo
308,"4282 Tiffany Cape, Markham, ON",3,"Sunday, Friday, Saturday",43.8561,-79.337,Markham
309,"6591 Wood Prairie, Quinte West, ON",6,"Wednesday, Sunday, Friday, Monday, Thursday, Saturday",44.1802,-77.3711,Quinte West
310,"6164 Marvin Haven, Burlington, ON",6,"Tuesday, Saturday, Thursday, Wednesday, Monday, Friday",43.3255,-79.799,Burlington
311,"5127 Moore Greens, Welland, ON",2,"Monday, Tuesday",42.9918,-79.2359,Welland
312,"85532 Lynn Underpass, Kenora, ON",2,"Saturday, Sunday",49.7661,-94.4894,Kenora
313,"8640 Jerome Parkway, Dryden, ON",4,"Saturday, Wednesday, Friday, Monday",49.7839,-92.8363,Dryden
314,"0027 Jenny Ford, Dryden, ON",3,"Thursday, Monday, Tuesday",49.7839,-92.8363,Dryden
315,"8339 Charles Corners, Timmins, ON",7,"Monday, Tuesday, Friday, Wednesday, Sunday, Saturday, Thursday",48.4758,-81.3305,Timmins
316,"32197 Sarah Gateway, Peterborough, ON",5,"Saturday, Thursday, Monday, Friday, Sunday",44.3091,-78.3197,Peterborough
317,"993 Aaron Keys, Cornwall, ON",7,"Sunday, Tuesday, Friday, Monday, Wednesday, Saturday, Thursday",45.0185,-74.7397,Cornwall
318,"631 Martin Trail, Brant, ON",6,"Wednesday, Tuesday, Saturday, Thursday, Monday, Friday",43.142,-80.2681,Brant
319,"132 Watts Cliff, Burlington, ON",5,"Thursday, Sunday, Saturday, Friday, Wednesday",43.3255,-79.799,Burlington
320,"145 Roy Underpass, Ottawa, ON",5,"Tuesday, Saturday, Monday, Wednesday, Sunday",45.4215,-75.6993,Ottawa
321,"3343 Lewis Ridge, Barrie, ON",3,"Wednesday, Saturday, Thursday",44.3894,-79.6903,Barrie
322,"55056 Snyder Mill, Elliot Lake, ON",4,"Sunday, Friday, Tuesday, Wednesday",46.3848,-82.6493,Elliot Lake
323,"693 Javier Shoal, Stratford, ON",4,"Monday, Saturday, Friday, Thursday",43.3712,-80.9818,Stratford
324,"38358 Gonzalez Point, Chatham, ON",5,"Saturday, Wednesday, Tuesday, Thursday, Monday",42.4254,-82.1892,Chatham
325,"6761 Russell Knoll, St. Catharines, ON",5,"Wednesday, Monday, Friday, Tuesday, Saturday",43.1594,-79.2469,St. Catharines
326,"533 Emily Village, Richmond Hill, ON",4,"Thursday, Saturday, Sunday, Wednesday",43.8828,-79.4407,Richmond Hill
327,"215 Calderon Glens, Timmins, ON",3,"Monday, Tuesday, Thursday",48.4758,-81.3305,Timmins
328,"24611 Daniel Bridge, Kawartha Lakes, ON",3,"Tuesday, Wednesday, Saturday",44.4254,-78.7877,Kawartha Lakes
329,"33061 Horton Keys, Quinte West, ON",7,"Tuesday, Saturday, Friday, Sunday, Thursday, Wednesday, Monday",44.1802,-77.3711,Quinte West
330,"07358 Gary View, Pickering, ON",5,"Friday, Tuesday, Wednesday, Thursday, Saturday",43.8358,-79.3483,Pickering
331,"227 Shannon Road, Norfolk County, ON",4,"Wednesday, Tuesday, Friday, Thursday",42.8429,-80.8649,Norfolk County
332,"59442 Peterson Station, Sault Ste. Marie, ON",3,"Friday, Monday, Thursday",46.5208,-84.3469,Sault Ste. Marie
333,"9563 Jessica Roads, Orillia, ON",5,"Friday, Tuesday, Sunday, Monday, Saturday",44.6087,-79.42,Orillia
334,"13790 Anthony Tunnel, Brant, ON",4,"Sunday, Thursday, Wednesday, Tuesday",43.142,-80.2681,Brant
335,"77363 Kristen Hollow, Timmins, ON",3,"Sunday, Wednesday, Friday",48.4758,-81.3305,Timmins
336,"7093 Dillon Point, Temiskaming Shores, ON",6,"Sunday, Thursday, Saturday, Tuesday, Monday, Wednesday",47.5087,-79.677,Temiskaming Shores
337,"416 Aaron Inlet, Kenora, ON",4,"Thursday, Saturday, Monday, Wednesday",49.7661,-94.4894,Kenora
338,"946 Hansen Station, Port Colborne, ON",2,"Thursday, Friday",42.883,-79.232,Port Colborne
339,"9721 Lyons Summit, Kingston, ON",2,"Thursday, Tuesday",44.2312,-76.486,Kingston
340,"2286 Morse Falls, Markham, ON",3,"Tuesday, Wednesday, Monday",43.8561,-79.337,Markham
341,"54239 Michelle Crest, Kawartha Lakes, ON",5,"Wednesday, Monday, Sunday, Friday, Thursday",44.4254,-78.7877,Kawartha Lakes
342,"567 Greer Wells, Pickering, ON",6,"Friday, Tuesday, Saturday, Sunday, Monday, Thursday",43.8358,-79.3483,Pickering
343,"436 Terry Groves, Oshawa, ON",3,"Sunday, Wednesday, Saturday",43.8975,-78.8635,Oshawa
344,"88434 Baker Stravenue, Brockville, ON",3,"Saturday, Sunday, Thursday",44.5895,-75.6844,Brockville
345,"19905 Walker Groves, Kawartha Lakes, ON",7,"Wednesday, Tuesday, Friday, Monday, Thursday, Sunday, Saturday",44.4254,-78.7877,Kawartha Lakes
346,"254 Freeman Wall, Richmond Hill, ON",5,"Tuesday, Saturday, Thursday, Friday, Monday",43.8828,-79.4407,Richmond Hill
347,"624 Joseph Shore, Timmins, ON",5,"Tuesday, Sunday, Monday, Wednesday, Saturday",48.4758,-81.3305,Timmins
348,"728 Caitlin Oval, Brantford, ON",1,Sunday,43.1394,-80.2644,Brantford
349,"10312 Benjamin Branch, Owen Sound, ON",5,"Tuesday, Saturday, Wednesday, Sunday, Thursday",44.5668,-80.9405,Owen Sound
350,"5990 Jose Club, Richmond Hill, ON",5,"Saturday, Friday, Sunday, Monday, Tuesday",43.8828,-79.4407,Richmond Hill
351,"2293 Gonzalez Light, Belleville, ON",5,"Monday, Sunday, Friday, Tuesday, Thursday",44.1636,-77.3835,Belleville
352,"577 Wong Manor, Cornwall, ON",4,"Friday, Tuesday, Monday, Sunday",45.0185,-74.7397,Cornwall
353,"73528 Jessica Radial, Brockville, ON",3,"Sunday, Friday, Wednesday",44.5895,-75.6844,Brockville
354,"9786 Martinez Hills, Sault Ste. Marie, ON",4,"Friday, Tuesday, Wednesday, Saturday",46.5208,-84.3469,Sault Ste. Marie
355,"9912 Makayla Viaduct, Port Colborne, ON",3,"Wednesday, Sunday, Thursday",42.883,-79.232,Port Colborne
356,"8242 Larson Hill, Quinte West, ON",6,"Tuesday, Friday, Saturday, Wednesday, Sunday, Thursday",44.1802,-77.3711,Quinte West
357,"936 Christy Trafficway, Peterborough, ON",5,"Monday, Thursday, Wednesday, Sunday, Friday",44.3091,-78.3197,Peterborough
358,"546 Snyder Corner, Thunder Bay, ON",3,"Monday, Sunday, Thursday",48.382,-89.2466,Thunder Bay
359,"55553 Holly Mews, Timmins, ON",1,Friday,48.4758,-81.3305,Timmins
360,"2299 Arnold Forks, St. Thomas, ON",3,"Saturday, Friday, Sunday",42.777,-81.1826,St. Thomas
361,"8704 Hartman Pike, Cambridge, ON",4,"Wednesday, Friday, Thursday, Tuesday",43.3601,-80.3127,Cambridge
362,"232 Cherry Causeway, Brant, ON",4,"Friday, Wednesday, Saturday, Thursday",43.142,-80.2681,Brant
363,"6428 Jones Light, Quinte West, ON",3,"Thursday, Monday, Wednesday",44.1802,-77.3711,Quinte West
364,"1058 Diaz Parks, Prince Edward County, ON",3,"Saturday, Friday, Thursday",43.9991,-77.124,Prince Edward County
365,"84145 Misty Isle, Richmond Hill, ON",5,"Tuesday, Sunday, Monday, Thursday, Saturday",43.8828,-79.4407,Richmond Hill
366,"704 Tracey Mountain, Pickering, ON",4,"Saturday, Wednesday, Sunday, Tuesday",43.8358,-79.3483,Pickering
367,"941 Levine Way, Port Colborne, ON",4,"Friday, Tuesday, Wednesday, Sunday",42.883,-79.232,Port Colborne
368,"8774 Stacy Passage, Belleville, ON",5,"Tuesday, Monday, Friday, Wednesday, Sunday",44.1636,-77.3835,Belleville
369,"303 Tommy Village, Cornwall, ON",4,"Sunday, Monday, Friday, Wednesday",45.0185,-74.7397,Cornwall
370,"9011 Juan Port, London, ON",3,"Sunday, Saturday, Wednesday",42.9849,-81.2453,London
371,"8019 Donald Heights, Peterborough, ON",2,"Tuesday, Thursday",44.3091,-78.3197,Peterborough
372,"1285 Johnny Cape, St. Thomas, ON",3,"Sunday, Monday, Saturday",42.777,-81.1826,St. Thomas
373,"3074 Traci Lake, St. Catharines, ON",1,Monday,43.1594,-79.2469,St. Catharines
374,"4334 David Estate, Owen Sound, ON",3,"Wednesday, Thursday, Friday",44.5668,-80.9405,Owen Sound
375,"41575 Wilson Pine, Sarnia, ON",3,"Saturday, Sunday, Tuesday",42.9745,-82.4066,Sarnia
376,"673 Robin Keys, Kenora, ON",3,"Wednesday, Tuesday, Monday",49.7661,-94.4894,Kenora
377,"1281 Le Fork, Hamilton, ON",4,"Tuesday, Friday, Wednesday, Monday",43.2557,-79.8711,Hamilton
378,"5773 Chad Neck, Norfolk County, ON",4,"Monday, Wednesday, Tuesday, Saturday",42.8429,-80.8649,Norfolk County
379,"622 Buckley Rue, Sarnia, ON",2,"Friday, Sunday",42.9745,-82.4066,Sarnia
380,"8803 Fischer Alley, Vaughan, ON",6,"Sunday, Friday, Wednesday, Thursday, Monday, Tuesday",43.8361,-79.4982,Vaughan
381,"13908 Johnson Run, Port Colborne, ON",1,Thursday,42.883,-79.232,Port Colborne
382,"21012 Mercado Heights, Leamington, ON",3,"Wednesday, Saturday, Sunday",42.0501,-82.606,Leamington
383,"957 Charles Stream, Cornwall, ON",4,"Friday, Monday, Saturday, Thursday",45.0185,-74.7397,Cornwall
384,"0356 Stewart Inlet, Owen Sound, ON",2,"Monday, Sunday",44.5668,-80.9405,Owen Sound
385,"168 Mark Passage, Oshawa, ON",4,"Sunday, Friday, Saturday, Thursday",43.8975,-78.8635,Oshawa
386,"9970 Stark Ferry, Quinte West, ON",5,"Tuesday, Sunday, Friday, Thursday, Wednesday",44.1802,-77.3711,Quinte West
387,"657 Vasquez Village, Haldimand County, ON",4,"Sunday, Friday, Tuesday, Saturday",42.9229,-79.8663,Haldimand County
388,"018 Lindsey Coves, Kingston, ON",3,"Tuesday, Sunday, Wednesday",44.2312,-76.486,Kingston
389,"2626 Christina Valley, Kawartha Lakes, ON",6,"Saturday, Thursday, Wednesday, Sunday, Tuesday, Monday",44.4254,-78.7877,Kawartha Lakes
390,"914 Chapman Greens, Port Colborne, ON",4,"Thursday, Friday, Wednesday, Sunday",42.883,-79.232,Port Colborne
391,"35760 Mark Mall, Kitchener, ON",3,"Monday, Thursday, Wednesday",43.4504,-80.4825,Kitchener
392,"258 Samuel Junctions, Guelph, ON",5,"Friday, Saturday, Thursday, Sunday, Wednesday",43.5448,-80.2482,Guelph
393,"573 Jordan Circle, London, ON",4,"Wednesday, Saturday, Sunday, Monday",42.9849,-81.2453,London
394,"73794 Eric Orchard, Markham, ON",3,"Monday, Saturday, Thursday",43.8561,-79.337,Markham
395,"56164 Acosta Garden, St. Catharines, ON",6,"Wednesday, Saturday, Thursday, Monday, Sunday, Friday",43.1594,-79.2469,St. Catharines
396,"214 Andrea Valleys, Toronto, ON",3,"Friday, Tuesday, Sunday",43.6532,-79.3832,Toronto
397,"460 Chavez Square, Toronto, ON",4,"Sunday, Friday, Monday, Saturday",43.6532,-79.3832,Toronto
398,"327 Garcia Flat, Kenora, ON",2,"Sunday, Saturday",49.7661,-94.4894,Kenora
399,"944 Joseph Hills, Windsor, ON",4,"Friday, Sunday, Wednesday, Thursday",42.3149,-83.0364,Windsor
400,"4059 Bryan Vista, Peterborough, ON",4,"Thursday, Wednesday, Sunday, Tuesday",44.3091,-78.3197,Peterborough
401,"630 Harris Radial, Elliot Lake, ON",5,"Tuesday, Monday, Thursday, Saturday, Wednesday",46.3848,-82.6493,Elliot Lake
402,"460 Mary Lake, Norfolk County, ON",3,"Friday, Saturday, Wednesday",42.8429,-80.8649,Norfolk County
403,"86640 Weaver Stream, Greater Sudbury, ON",5,"Monday, Saturday, Wednesday, Friday, Thursday",46.49,-80.99,Greater Sudbury
404,"1995 Lutz Mill, Toronto, ON",3,"Friday, Saturday, Wednesday",43.6532,-79.3832,Toronto
405,"21875 Alicia Loaf, Clarence-Rockland, ON",7,"Sunday, Thursday, Friday, Tuesday, Wednesday, Saturday, Monday",45.5887,-75.5127,Clarence-Rockland
406,"2895 Foster Meadows, Owen Sound, ON",4,"Friday, Saturday, Wednesday, Tuesday",44.5668,-80.9405,Owen Sound
407,"0651 Joe Extensions, Woodstock, ON",7,"Tuesday, Friday, Sunday, Thursday, Saturday, Wednesday, Monday",43.1312,-80.7565,Woodstock
408,"3370 Reid Parkways, Richmond Hill, ON",5,"Wednesday, Friday, Saturday, Thursday, Monday",43.8828,-79.4407,Richmond Hill
409,"38301 Lauren Glen, St. Thomas, ON",6,"Thursday, Sunday, Tuesday, Friday, Monday, Saturday",42.777,-81.1826,St. Thomas
410,"920 Richardson Roads, Cornwall, ON",5,"Thursday, Tuesday, Sunday, Monday, Saturday",45.0185,-74.7397,Cornwall
411,"74536 Karen Mountain, Toronto, ON",2,"Wednesday, Tuesday",43.6532,-79.3832,Toronto
412,"573 Anderson Tunnel, Elliot Lake, ON",5,"Wednesday, Saturday, Thursday, Sunday, Monday",46.3848,-82.6493,Elliot Lake
413,"647 Burnett Freeway, Cornwall, ON",4,"Tuesday, Monday, Sunday, Friday",45.0185,-74.7397,Cornwall
414,"49913 Nelson Harbor, Brockville, ON",3,"Tuesday, Wednesday, Thursday",44.5895,-75.6844,Brockville
415,"406 White Mills, Kingston, ON",4,"Monday, Wednesday, Tuesday, Friday",44.2312,-76.486,Kingston
416,"303 Alexis Island, Cornwall, ON",2,"Thursday, Monday",45.0185,-74.7397,Cornwall
417,"1336 Ball Falls, St. Thomas, ON",4,"Tuesday, Sunday, Friday, Saturday",42.777,-81.1826,St. Thomas
418,"14483 Dustin Meadows, Temiskaming Shores, ON",4,"Saturday, Wednesday, Monday, Tuesday",47.5087,-79.677,Temiskaming Shores
419,"492 Amber Coves, Welland, ON",4,"Thursday, Saturday, Monday, Friday",42.9918,-79.2359,Welland
