User ID,User Name,User Email,User Age,Weekly Shopping Budget,Dietary Preferences
397,Hannah Morgan,hannah.morgan@yahoo.com,21,96,No restrictions
398,Isaac Griffin,isaac.griffin@yahoo.com,25,81,No restrictions
399,Destiny Bray,destiny.bray@mylambton.ca,56,52,No restrictions
400,Beth Callahan,beth.callahan@yahoo.com,67,49,No restrictions
401,James Montgomery,james.montgomery@yahoo.com,70,68,No restrictions
402,Steven Porter,steven.porter@hotmail.com,32,132,No restrictions
403,Tiffany Macias,tiffany.macias@hotmail.com,38,123,No restrictions
404,Isaiah Rogers,isaiah.rogers@yahoo.com,35,131,No restrictions
405,Dr. Stephen Long III,dr..stephen.long.iii@yahoo.com,16,44,No restrictions
406,Susan Hernandez,susan.hernandez@mylambton.ca,41,123,No restrictions
407,Karen Clark,karen.clark@mylambton.ca,24,99,No restrictions
408,Tony Schultz,tony.schultz@yahoo.com,57,73,No restrictions
409,Zachary Wood,zachary.wood@mylambton.ca,27,87,No restrictions
410,Brittney Ortiz,brittney.ortiz@mylambton.ca,48,121,No restrictions
411,Ashley Wang,ashley.wang@yahoo.com,69,79,No restrictions
412,Kimberly Andrews,kimberly.andrews@hotmail.com,52,65,No restrictions
413,Justin Higgins,justin.higgins@gmail.com,59,74,No restrictions
414,William Mcmahon,william.mcmahon@yahoo.com,35,146,No restrictions
415,James Strong,james.strong@hotmail.com,44,117,No restrictions
416,Juan Allen,juan.allen@yahoo.com,49,134,No restrictions
417,William Burns,william.burns@hotmail.com,63,42,No restrictions
418,Thomas Schmidt,thomas.schmidt@mylambton.ca,21,90,No restrictions
419,Brett Moss,brett.moss@hotmail.com,46,142,No restrictions
420,Daniel Patel,daniel.patel@hotmail.com,25,91,No restrictions
421,Carl Park,carl.park@mylambton.ca,52,80,No restrictions
422,Scott Beasley,scott.beasley@gmail.com,26,96,Egg Allergy
423,Jo Fields,jo.fields@hotmail.com,29,84,No restrictions
424,Chad Thomas,chad.thomas@gmail.com,23,86,No restrictions
425,Judy Gomez,judy.gomez@hotmail.com,68,77,No restrictions
426,Cameron Butler,cameron.butler@gmail.com,55,78,No restrictions
427,Erica Stone,erica.stone@mylambton.ca,27,92,No restrictions
428,Hailey Brown,hailey.brown@yahoo.com,20,44,No restrictions
429,Mr. Dean Burgess,mr..dean.burgess@gmail.com,25,85,No restrictions
430,Darrell Jackson,darrell.jackson@mylambton.ca,25,87,Vegetarian
431,Morgan Hammond,morgan.hammond@mylambton.ca,37,130,No restrictions
432,James Trevino,james.trevino@mylambton.ca,31,126,No restrictions
433,Tammy Murillo,tammy.murillo@yahoo.com,53,64,No restrictions
434,Lisa Lopez,lisa.lopez@yahoo.com,20,41,No restrictions
435,Patrick Finley,patrick.finley@gmail.com,44,110,No restrictions
436,Carolyn Mcclain,carolyn.mcclain@mylambton.ca,40,129,No restrictions
437,Joe Ramos,joe.ramos@yahoo.com,62,76,Halal
438,Cheryl Farmer,cheryl.farmer@gmail.com,48,145,No restrictions
439,Melissa Hayes,melissa.hayes@hotmail.com,58,67,No restrictions
440,Thomas Villanueva,thomas.villanueva@mylambton.ca,69,82,Egg Allergy
441,Ryan Arias,ryan.arias@gmail.com,44,119,No restrictions
442,Kyle Reese,kyle.reese@hotmail.com,48,107,No restrictions
443,James Brooks,james.brooks@yahoo.com,66,43,No restrictions
444,Abigail Medina,abigail.medina@hotmail.com,60,77,No restrictions
445,Tammy Gomez,tammy.gomez@hotmail.com,37,137,No restrictions
446,Robert Curtis,robert.curtis@yahoo.com,20,44,No restrictions
447,Dennis Robertson,dennis.robertson@yahoo.com,22,90,No restrictions
448,Katelyn Mathis,katelyn.mathis@gmail.com,41,110,No restrictions
449,Pamela Smith,pamela.smith@gmail.com,34,144,No restrictions
450,Brian Sparks,brian.sparks@gmail.com,20,47,Halal
451,Sara Edwards,sara.edwards@hotmail.com,68,85,No restrictions
452,Desiree Hunt,desiree.hunt@mylambton.ca,40,120,Halal
453,Travis Garcia,travis.garcia@yahoo.com,59,52,No restrictions
454,Theresa Beck,theresa.beck@mylambton.ca,22,83,Halal
455,Brett Odonnell,brett.odonnell@hotmail.com,62,89,No restrictions
456,Amy Cardenas,amy.cardenas@yahoo.com,70,44,No restrictions
457,Kenneth Kelley,kenneth.kelley@hotmail.com,36,134,No restrictions
458,James Montgomery,james.montgomery@gmail.com,65,41,Vegetarian
459,Jerry Bartlett,jerry.bartlett@yahoo.com,64,77,No restrictions
460,Dustin King,dustin.king@gmail.com,70,79,Egg Allergy
461,Dennis Gross,dennis.gross@yahoo.com,28,84,No restrictions
462,Tammy Perry,tammy.perry@mylambton.ca,33,127,No restrictions
463,Dr. Ashley Henderson,dr..ashley.henderson@yahoo.com,20,46,Vegetarian
464,Kevin Miles,kevin.miles@hotmail.com,65,44,No restrictions
465,Jennifer Weber,jennifer.weber@yahoo.com,43,136,No restrictions
466,Rhonda Smith,rhonda.smith@mylambton.ca,46,101,No restrictions
467,Natasha Smith,natasha.smith@gmail.com,65,41,No restrictions
468,James Tucker,james.tucker@mylambton.ca,44,118,No restrictions
469,Sarah Lawrence,sarah.lawrence@mylambton.ca,52,53,No restrictions
470,Leslie Gibson,leslie.gibson@yahoo.com,23,87,Halal
471,Ralph Alvarez,ralph.alvarez@gmail.com,58,62,No restrictions
472,Robert Manning,robert.manning@gmail.com,54,75,No restrictions
473,David Jones,david.jones@mylambton.ca,44,137,Vegetarian
474,Alex Owens,alex.owens@yahoo.com,43,136,No restrictions
475,Denise Rowe,denise.rowe@mylambton.ca,31,102,No restrictions
476,Brittany Gonzalez,brittany.gonzalez@yahoo.com,38,106,No restrictions
477,Jeremy Lyons,jeremy.lyons@mylambton.ca,33,140,No restrictions
478,Kelli Carter,kelli.carter@gmail.com,36,143,No restrictions
479,Lacey White,lacey.white@mylambton.ca,57,55,Halal
480,Howard Young,howard.young@mylambton.ca,53,53,No restrictions
481,Kevin Atkinson,kevin.atkinson@yahoo.com,57,74,No restrictions
482,Richard Matthews,richard.matthews@gmail.com,21,96,Vegetarian
483,Lisa Thomas,lisa.thomas@gmail.com,34,138,No restrictions
484,Cynthia Cruz,cynthia.cruz@mylambton.ca,58,79,No restrictions
485,Dana Cox,dana.cox@hotmail.com,47,127,No restrictions
486,Jennifer Bennett,jennifer.bennett@gmail.com,25,95,No restrictions
487,Briana Martinez,briana.martinez@gmail.com,50,133,No restrictions
488,Mark Mitchell,mark.mitchell@hotmail.com,66,82,No restrictions
489,Scott Wilson,scott.wilson@hotmail.com,53,73,No restrictions
490,Kara Cain,kara.cain@gmail.com,22,83,No restrictions
491,Jared Chavez,jared.chavez@mylambton.ca,67,96,No restrictions
492,Kevin Smith,kevin.smith@mylambton.ca,41,126,No restrictions
493,Angela Garcia,angela.garcia@gmail.com,53,54,No restrictions
494,Johnathan Spencer,johnathan.spencer@gmail.com,55,77,No restrictions
495,Patricia Smith,patricia.smith@gmail.com,68,67,No restrictions
496,Lisa Wagner,lisa.wagner@yahoo.com,52,61,No restrictions
497,Kathy Blake,kathy.blake@gmail.com,64,80,No restrictions
498,Michael Patterson,michael.patterson@hotmail.com,45,117,No restrictions
499,Amy Erickson,amy.erickson@mylambton.ca,43,115,No restrictions
500,Jordan Watkins,jordan.watkins@gmail.com,48,135,No restrictions
501,Kyle Williams,kyle.williams@hotmail.com,38,144,Halal
502,Jesus Valdez,jesus.valdez@gmail.com,59,52,Halal
503,Stephanie Ross,stephanie.ross@mylambton.ca,21,84,Halal
504,Candace Martinez,candace.martinez@gmail.com,27,86,Halal
505,Michael Sullivan,michael.sullivan@hotmail.com,59,55,No restrictions
506,Charlotte Jackson,charlotte.jackson@mylambton.ca,68,95,No restrictions
507,Brandon Tran,brandon.tran@yahoo.com,22,94,No restrictions
508,Linda Walker,linda.walker@mylambton.ca,21,97,Vegetarian
509,Donald Rodriguez,donald.rodriguez@yahoo.com,27,91,No restrictions
510,Michael Martinez,michael.martinez@mylambton.ca,24,97,No restrictions
511,Morgan Landry,morgan.landry@hotmail.com,20,40,Vegetarian
512,Peter Nguyen,peter.nguyen@yahoo.com,19,44,No restrictions
513,Courtney Zimmerman,courtney.zimmerman@hotmail.com,22,93,No restrictions
514,Brooke Durham,brooke.durham@gmail.com,50,147,No restrictions
515,Kelly Armstrong,kelly.armstrong@yahoo.com,44,102,No restrictions
516,Jessica Knight,jessica.knight@mylambton.ca,33,135,No restrictions
517,Stephanie Harper,stephanie.harper@yahoo.com,28,98,No restrictions
518,Crystal Smith,crystal.smith@mylambton.ca,28,89,Vegetarian
519,Lauren Mejia,lauren.mejia@mylambton.ca,20,45,No restrictions
520,Melissa Downs,melissa.downs@hotmail.com,37,111,No restrictions
521,Thomas Mitchell,thomas.mitchell@gmail.com,31,102,No restrictions
522,Michael Meyers,michael.meyers@mylambton.ca,37,112,No restrictions
523,Elizabeth Stark,elizabeth.stark@mylambton.ca,45,121,No restrictions
524,Jessica Lane,jessica.lane@hotmail.com,29,83,No restrictions
525,Larry Campbell,larry.campbell@gmail.com,52,57,Egg Allergy
526,Christopher Ewing,christopher.ewing@mylambton.ca,40,133,No restrictions
527,Dylan Cameron,dylan.cameron@mylambton.ca,51,65,No restrictions
528,Wendy Elliott,wendy.elliott@hotmail.com,61,93,No restrictions
529,Jordan Hansen,jordan.hansen@yahoo.com,61,62,No restrictions
530,Mr. Randy Duarte,mr..randy.duarte@yahoo.com,62,53,No restrictions
531,Brian Wright,brian.wright@hotmail.com,36,143,No restrictions
532,Eric Thomas,eric.thomas@hotmail.com,36,135,No restrictions
533,Michael Richard,michael.richard@gmail.com,26,80,No restrictions
534,Anita Schwartz,anita.schwartz@hotmail.com,31,143,No restrictions
535,Bryan Guerrero,bryan.guerrero@yahoo.com,31,121,No restrictions
536,Sheila Boyd,sheila.boyd@hotmail.com,37,143,Egg Allergy
537,Sharon Wilson,sharon.wilson@gmail.com,39,103,No restrictions
538,Mrs. Angela Richardson,mrs..angela.richardson@yahoo.com,70,91,No restrictions
539,Michele Wells,michele.wells@yahoo.com,30,80,No restrictions
540,Larry Thompson,larry.thompson@gmail.com,52,70,No restrictions
541,Andrew Gomez,andrew.gomez@hotmail.com,52,62,No restrictions
542,Andrew Knight,andrew.knight@hotmail.com,68,44,No restrictions
543,Kirsten Valdez,kirsten.valdez@hotmail.com,39,141,No restrictions
544,Cindy Ross,cindy.ross@mylambton.ca,57,70,No restrictions
545,Nathan Beck,nathan.beck@gmail.com,25,87,No restrictions
546,John Pugh,john.pugh@gmail.com,59,53,No restrictions
547,Zachary Ford,zachary.ford@mylambton.ca,31,135,No restrictions
548,Ryan Hull,ryan.hull@gmail.com,18,43,No restrictions
549,Nancy Rogers,nancy.rogers@hotmail.com,28,97,Egg Allergy
550,Ms. Amanda Anderson,ms..amanda.anderson@yahoo.com,57,70,No restrictions
551,Mark Mitchell,mark.mitchell@mylambton.ca,23,86,No restrictions
552,Nancy Lopez,nancy.lopez@hotmail.com,53,76,No restrictions
553,Erik Schmidt,erik.schmidt@gmail.com,40,113,No restrictions
554,Aimee Christian,aimee.christian@gmail.com,25,96,No restrictions
555,Amy Solomon,amy.solomon@gmail.com,66,76,No restrictions
556,Nina Ryan,nina.ryan@hotmail.com,30,92,No restrictions
557,Sharon Wood,sharon.wood@mylambton.ca,65,94,No restrictions
558,Cathy Martin,cathy.martin@mylambton.ca,62,44,No restrictions
559,Dawn Smith,dawn.smith@gmail.com,38,146,No restrictions
560,Julie Fitzgerald,julie.fitzgerald@yahoo.com,40,140,No restrictions
561,Charles Hobbs,charles.hobbs@yahoo.com,69,66,No restrictions
562,Erin Wood,erin.wood@yahoo.com,18,46,Egg Allergy
563,Cassandra Murray,cassandra.murray@gmail.com,45,113,No restrictions
564,Amy Mullen,amy.mullen@mylambton.ca,54,53,No restrictions
565,Bonnie Gonzalez,bonnie.gonzalez@gmail.com,46,137,No restrictions
566,Paul Holland,paul.holland@hotmail.com,57,56,No restrictions
567,Mason Suarez,mason.suarez@yahoo.com,19,41,No restrictions
568,Matthew Vang,matthew.vang@gmail.com,53,58,No restrictions
569,Kenneth Williamson,kenneth.williamson@hotmail.com,39,136,No restrictions
570,Luis Johnson,luis.johnson@mylambton.ca,49,142,No restrictions
571,Victoria Butler,victoria.butler@mylambton.ca,41,145,No restrictions
572,Billy Davis,billy.davis@mylambton.ca,68,91,No restrictions
573,Mary Munoz,mary.munoz@yahoo.com,38,110,No restrictions
574,Tanya Davis,tanya.davis@yahoo.com,62,77,No restrictions
575,Alexis Gonzalez,alexis.gonzalez@mylambton.ca,48,130,No restrictions
576,James Johnson,james.johnson@mylambton.ca,36,106,No restrictions
577,Lisa Bernard,lisa.bernard@hotmail.com,36,112,Egg Allergy
578,Richard Long,richard.long@yahoo.com,27,80,Egg Allergy
579,Ms. Victoria Henderson,ms..victoria.henderson@yahoo.com,59,53,No restrictions
580,Jenny Green,jenny.green@yahoo.com,41,102,No restrictions
581,Benjamin Vaughn,benjamin.vaughn@hotmail.com,57,80,No restrictions
582,Paula Holmes,paula.holmes@gmail.com,30,90,No restrictions
583,Edward Alexander,edward.alexander@hotmail.com,26,83,No restrictions
584,Sara Adkins,sara.adkins@yahoo.com,16,46,No restrictions
585,Gail Salazar,gail.salazar@hotmail.com,37,132,No restrictions
586,Patricia Sanchez,patricia.sanchez@hotmail.com,34,122,No restrictions
587,Michael Sharp,michael.sharp@hotmail.com,40,143,No restrictions
588,Jay Martin,jay.martin@hotmail.com,52,79,No restrictions
589,Maria Rogers,maria.rogers@yahoo.com,47,146,No restrictions
590,William Cole,william.cole@hotmail.com,60,54,No restrictions
591,Erin Case,erin.case@gmail.com,56,80,No restrictions
592,James Yoder,james.yoder@gmail.com,48,146,Halal
593,Susan Mendoza,susan.mendoza@gmail.com,47,126,No restrictions
594,Ethan Roberts,ethan.roberts@yahoo.com,42,100,No restrictions
595,Whitney Jones,whitney.jones@yahoo.com,50,102,Vegetarian
596,Yvonne Stevenson,yvonne.stevenson@yahoo.com,63,50,No restrictions
597,Andre Hooper,andre.hooper@yahoo.com,33,130,No restrictions
598,Austin Holland,austin.holland@gmail.com,38,108,Egg Allergy
599,Patricia Ramirez,patricia.ramirez@gmail.com,50,146,No restrictions
600,Ryan Davis,ryan.davis@mylambton.ca,23,80,No restrictions
601,Adam Conley,adam.conley@gmail.com,38,107,No restrictions
602,John Anderson,john.anderson@mylambton.ca,59,74,No restrictions
603,Patty Jones,patty.jones@hotmail.com,37,111,No restrictions
604,Allen Moreno DVM,allen.moreno.dvm@yahoo.com,69,54,No restrictions
605,Christopher Lara,christopher.lara@mylambton.ca,37,105,No restrictions
606,Vincent Mathis,vincent.mathis@hotmail.com,51,55,No restrictions
607,Eduardo Fernandez,eduardo.fernandez@yahoo.com,32,138,No restrictions
608,Carrie Fernandez,carrie.fernandez@gmail.com,16,44,No restrictions
609,Joy Pierce,joy.pierce@gmail.com,25,88,Vegetarian
610,Bobby Pierce,bobby.pierce@yahoo.com,18,47,No restrictions
611,Joshua Phelps,joshua.phelps@mylambton.ca,63,58,No restrictions
612,Antonio Moreno,antonio.moreno@hotmail.com,66,45,No restrictions
613,Ruben Munoz,ruben.munoz@hotmail.com,69,62,No restrictions
614,Sean Moore,sean.moore@gmail.com,49,136,No restrictions
615,John Brown,john.brown@hotmail.com,17,43,No restrictions
616,Christopher Clark,christopher.clark@yahoo.com,68,86,No restrictions
617,Tony Manning,tony.manning@mylambton.ca,70,65,Halal
618,Mark Adkins,mark.adkins@mylambton.ca,28,93,No restrictions
619,Miss Michelle Villanueva,miss.michelle.villanueva@yahoo.com,59,56,No restrictions
620,Jay Lewis,jay.lewis@gmail.com,16,45,No restrictions
621,Laura Mata,laura.mata@yahoo.com,66,79,No restrictions
622,Ashley Williams,ashley.williams@gmail.com,69,52,No restrictions
623,Brandon Fitzpatrick,brandon.fitzpatrick@mylambton.ca,51,77,No restrictions
624,William Beltran,william.beltran@hotmail.com,23,97,No restrictions
625,Brittany Brown,brittany.brown@mylambton.ca,70,92,No restrictions
626,Terri Maldonado,terri.maldonado@gmail.com,29,90,No restrictions
627,Crystal Wallace,crystal.wallace@gmail.com,64,59,No restrictions
628,Samuel Dillon,samuel.dillon@hotmail.com,32,143,Vegetarian
629,Teresa Adams,teresa.adams@mylambton.ca,31,129,No restrictions
630,Jacqueline Payne,jacqueline.payne@yahoo.com,24,100,No restrictions
631,John Mejia,john.mejia@yahoo.com,66,61,Halal
632,Angela Hunter,angela.hunter@yahoo.com,55,63,No restrictions
633,Lauren Rodriguez,lauren.rodriguez@hotmail.com,46,111,No restrictions
634,Andrew Martinez,andrew.martinez@yahoo.com,49,110,No restrictions
635,Lisa Hinton,lisa.hinton@hotmail.com,66,95,No restrictions
636,Tanya Johnson,tanya.johnson@mylambton.ca,66,79,No restrictions
637,Reginald Wall,reginald.wall@hotmail.com,31,132,Halal
638,Brian Foster,brian.foster@yahoo.com,46,138,No restrictions
639,Mark Downs,mark.downs@mylambton.ca,40,108,No restrictions
640,Laura Wilcox,laura.wilcox@yahoo.com,51,61,No restrictions
641,Madeline Hernandez,madeline.hernandez@gmail.com,43,108,No restrictions
642,Penny Fritz,penny.fritz@gmail.com,48,117,Halal
643,Amber Johnson,amber.johnson@mylambton.ca,54,77,No restrictions
644,Nancy Moore,nancy.moore@gmail.com,60,59,No restrictions
645,Christopher Cunningham,christopher.cunningham@mylambton.ca,44,107,No restrictions
646,William Wright,william.wright@yahoo.com,24,81,No restrictions
647,Carolyn Freeman,carolyn.freeman@gmail.com,47,111,No restrictions
648,Heather Robertson,heather.robertson@yahoo.com,54,61,No restrictions
649,Joseph Johnson,joseph.johnson@gmail.com,26,88,No restrictions
650,Cassandra Thompson,cassandra.thompson@yahoo.com,30,95,No restrictions
651,Dana Brown,dana.brown@gmail.com,38,147,No restrictions
652,Katherine Lindsey,katherine.lindsey@mylambton.ca,68,81,No restrictions
653,Robert Vega,robert.vega@hotmail.com,18,43,No restrictions
654,Rebecca Hardy,rebecca.hardy@mylambton.ca,65,80,No restrictions
655,Melissa Foster,melissa.foster@hotmail.com,60,65,No restrictions
656,Jennifer Dunn,jennifer.dunn@yahoo.com,48,137,No restrictions
657,Whitney Vasquez,whitney.vasquez@yahoo.com,49,150,No restrictions
658,William Wilson,william.wilson@hotmail.com,23,92,No restrictions
659,Kelly Bush,kelly.bush@mylambton.ca,55,51,No restrictions
660,Casey Brown,casey.brown@hotmail.com,47,138,No restrictions
661,Timothy Willis,timothy.willis@hotmail.com,36,131,No restrictions
662,Amanda Valentine,amanda.valentine@yahoo.com,43,114,No restrictions
663,Troy Durham,troy.durham@gmail.com,27,83,No restrictions
664,Sarah Estes,sarah.estes@mylambton.ca,32,126,No restrictions
665,Cynthia Smith,cynthia.smith@gmail.com,21,99,No restrictions
666,Nichole Crawford,nichole.crawford@yahoo.com,50,150,No restrictions
667,Shawna Gross,shawna.gross@hotmail.com,60,76,No restrictions
668,Mrs. Mary Montoya,mrs..mary.montoya@yahoo.com,16,46,No restrictions
669,Brian Morgan,brian.morgan@gmail.com,70,46,Egg Allergy
670,Denise Sloan,denise.sloan@gmail.com,19,49,Halal
671,Jeffrey Brooks,jeffrey.brooks@yahoo.com,19,42,Vegetarian
672,William Roberts,william.roberts@gmail.com,31,130,No restrictions
673,Jacob Cooper DDS,jacob.cooper.dds@yahoo.com,37,109,No restrictions
674,Casey White,casey.white@gmail.com,38,103,No restrictions
675,Jon Morton,jon.morton@yahoo.com,24,83,No restrictions
676,Brent Bell,brent.bell@mylambton.ca,40,131,Vegetarian
677,Roy Hoffman,roy.hoffman@yahoo.com,47,145,No restrictions
678,Michelle Walker MD,michelle.walker.md@mylambton.ca,48,109,No restrictions
679,Melissa Cook,melissa.cook@hotmail.com,47,130,No restrictions
680,Samuel Johnson,samuel.johnson@gmail.com,46,132,Vegetarian
681,Jennifer Shaw,jennifer.shaw@mylambton.ca,29,90,No restrictions
682,Debbie Alvarez,debbie.alvarez@yahoo.com,57,74,No restrictions
683,Kathy Nguyen,kathy.nguyen@hotmail.com,70,62,No restrictions
684,Caroline Lloyd,caroline.lloyd@yahoo.com,55,52,No restrictions
685,Ryan Hoffman,ryan.hoffman@yahoo.com,32,139,No restrictions
686,Patricia Ho,patricia.ho@mylambton.ca,24,90,No restrictions
687,James Smith,james.smith@gmail.com,48,118,No restrictions
688,Felicia Jenkins PhD,felicia.jenkins.phd@mylambton.ca,39,138,No restrictions
689,Amber Ortiz,amber.ortiz@hotmail.com,60,74,Vegetarian
690,Chris Villa,chris.villa@yahoo.com,37,129,No restrictions
691,Erin Mitchell,erin.mitchell@gmail.com,52,58,No restrictions
